Property ID,Link,Address,Property Type,Sales,First Sale Type,First Sale Date,First Sale Price,Sales Count,Page Number
soebakken-29-2920-charlottenlund-01570817__29_______,/adresse/soebakken-29-2920-charlottenlund-01570817__29_______,Søbakken 29,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""S\u00f8bakken 292920 Charlottenlund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26012009.0, ""Raw Price"": ""26-01-2009""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""28-09-2005"", ""Raw Sale Date"": ""28-09-2005"", ""Price"": 7500000.0, ""Raw Price"": ""7.500.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""19-08-1996"", ""Raw Sale Date"": ""19-08-1996"", ""Price"": 2300000.0, ""Raw Price"": ""2.300.000""}]",Foreclosure,Tvangsauktion,26012009.0,3,24
vejledalen-74-0-tv-2635-ishoej-01830854__74_st__tv,/adresse/vejledalen-74-0-tv-2635-ishoej-01830854__74_st__tv,"Vejledalen 74, st. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejledalen 74, st. tv.2635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 12012009.0, ""Raw Price"": ""12-01-2009""}, {""Sale Type"": ""Other"", ""Raw Sale Type"": ""Andet"", ""Sale Date"": ""15-06-2008"", ""Raw Sale Date"": ""15-06-2008"", ""Price"": 897500.0, ""Raw Price"": ""897.500""}, {""Sale Type"": ""Other"", ""Raw Sale Type"": ""Andet"", ""Sale Date"": ""15-06-2008"", ""Raw Sale Date"": ""15-06-2008"", ""Price"": 897500.0, ""Raw Price"": ""897.500""}]",Foreclosure,Tvangsauktion,12012009.0,3,24
noerregaardsvej-59-2610-roedovre-01750614__59_______,/adresse/noerregaardsvej-59-2610-roedovre-01750614__59_______,Nørregårdsvej 59,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""N\u00f8rreg\u00e5rdsvej 592610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7012009.0, ""Raw Price"": ""07-01-2009""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""10-10-2006"", ""Raw Sale Date"": ""10-10-2006"", ""Price"": 3127500.0, ""Raw Price"": ""3.127.500""}]",Foreclosure,Tvangsauktion,7012009.0,2,24
byskovvej-26-2730-herlev-01630738__26_______,/adresse/byskovvej-26-2730-herlev-01630738__26_______,Byskovvej 26,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Byskovvej 262730 Herlev"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 3122008.0, ""Raw Price"": ""03-12-2008""}]",Foreclosure,Tvangsauktion,3122008.0,1,24
roskildevej-382-1-44-2610-roedovre-01750690_382__1__44,/adresse/roskildevej-382-1-44-2610-roedovre-01750690_382__1__44,"Roskildevej 382, 1. 44.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Roskildevej 382, 1. 44.2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 31102008.0, ""Raw Price"": ""31-10-2008""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""20-09-2007"", ""Raw Sale Date"": ""20-09-2007"", ""Price"": 1700000.0, ""Raw Price"": ""1.700.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""01-11-2005"", ""Raw Sale Date"": ""01-11-2005"", ""Price"": 1195000.0, ""Raw Price"": ""1.195.000""}]",Foreclosure,Tvangsauktion,31102008.0,3,25
vejlebrovej-87-2-95-2635-ishoej-01830850__87__2__95,/adresse/vejlebrovej-87-2-95-2635-ishoej-01830850__87__2__95,"Vejlebrovej 87, 2. 95.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejlebrovej 87, 2. 95.2635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10102008.0, ""Raw Price"": ""10-10-2008""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""17-03-2006"", ""Raw Sale Date"": ""17-03-2006"", ""Price"": 1372000.0, ""Raw Price"": ""1.372.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""08-08-2005"", ""Raw Sale Date"": ""08-08-2005"", ""Price"": 1046777.0, ""Raw Price"": ""1.046.777""}]",Foreclosure,Tvangsauktion,10102008.0,3,25
havevej-20-2-th-2860-soeborg-01590291__20__2__th,/adresse/havevej-20-2-th-2860-soeborg-01590291__20__2__th,"Havevej 20, 2. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Havevej 20, 2. th.2860 S\u00f8borg"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10092008.0, ""Raw Price"": ""10-09-2008""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""10-02-2005"", ""Raw Sale Date"": ""10-02-2005"", ""Price"": 860000.0, ""Raw Price"": ""860.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""15-02-1999"", ""Raw Sale Date"": ""15-02-1999"", ""Price"": 546669.0, ""Raw Price"": ""546.669""}]",Foreclosure,Tvangsauktion,10092008.0,3,25
roedovrevej-319-1-mf-2610-roedovre-01750705_319__1__mf,/adresse/roedovrevej-319-1-mf-2610-roedovre-01750705_319__1__mf,"Rødovrevej 319, 1. mf.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""R\u00f8dovrevej 319, 1. mf.2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 11092007.0, ""Raw Price"": ""11-09-2007""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""04-10-2006"", ""Raw Sale Date"": ""04-10-2006"", ""Price"": 1300000.0, ""Raw Price"": ""1.300.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""27-04-2004"", ""Raw Sale Date"": ""27-04-2004"", ""Price"": 738283.0, ""Raw Price"": ""738.283""}]",Foreclosure,Tvangsauktion,11092007.0,3,25
brunevang-88-0-2610-roedovre-01750108__88_st____,/adresse/brunevang-88-0-2610-roedovre-01750108__88_st____,"Brunevang 88, st.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Brunevang 88, st.2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7052007.0, ""Raw Price"": ""07-05-2007""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""13-09-2005"", ""Raw Sale Date"": ""13-09-2005"", ""Price"": 1450000.0, ""Raw Price"": ""1.450.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""12-11-1999"", ""Raw Sale Date"": ""12-11-1999"", ""Price"": 652000.0, ""Raw Price"": ""652.000""}]",Foreclosure,Tvangsauktion,7052007.0,3,25
slotsherrensvej-302-2610-roedovre-01750780_302_______,/adresse/slotsherrensvej-302-2610-roedovre-01750780_302_______,Slotsherrensvej 302,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Slotsherrensvej 3022610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 15122006.0, ""Raw Price"": ""15-12-2006""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""13-05-2004"", ""Raw Sale Date"": ""13-05-2004"", ""Price"": 1800000.0, ""Raw Price"": ""1.800.000""}]",Foreclosure,Tvangsauktion,15122006.0,2,25
topperne-22-2-21-2620-albertslund-01650532__22__2__21,/adresse/topperne-22-2-21-2620-albertslund-01650532__22__2__21,"Topperne 22, 2. 21.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Topperne 22, 2. 21.2620 Albertslund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 23102006.0, ""Raw Price"": ""23-10-2006""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""13-09-1994"", ""Raw Sale Date"": ""13-09-1994"", ""Price"": 475000.0, ""Raw Price"": ""475.000""}, {""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Tvangsauktion"", ""Sale Date"": ""01-11-1993"", ""Raw Sale Date"": ""01-11-1993"", ""Price"": 231000.0, ""Raw Price"": ""231.000""}]",Foreclosure,Tvangsauktion,23102006.0,3,25
hold-an-vej-61-0-2750-ballerup-01510152__61_st____,/adresse/hold-an-vej-61-0-2750-ballerup-01510152__61_st____,"Hold-An Vej 61, st.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Hold-An Vej 61, st.2750 Ballerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 23032006.0, ""Raw Price"": ""23-03-2006""}]",Foreclosure,Tvangsauktion,23032006.0,1,25
groennemarksvej-2b-2610-roedovre-01750280__2b_______,/adresse/groennemarksvej-2b-2610-roedovre-01750280__2b_______,Grønnemarksvej 2B,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Gr\u00f8nnemarksvej 2B2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10022006.0, ""Raw Price"": ""10-02-2006""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""01-05-2005"", ""Raw Sale Date"": ""01-05-2005"", ""Price"": 1998000.0, ""Raw Price"": ""1.998.000""}]",Foreclosure,Tvangsauktion,10022006.0,2,25
forsvarsvej-15-2860-soeborg-01590180__15_______,/adresse/forsvarsvej-15-2860-soeborg-01590180__15_______,Forsvarsvej 15,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Forsvarsvej 152860 S\u00f8borg"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 30012006.0, ""Raw Price"": ""30-01-2006""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""12-11-2001"", ""Raw Sale Date"": ""12-11-2001"", ""Price"": 1829991.0, ""Raw Price"": ""1.829.991""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""09-12-1996"", ""Raw Sale Date"": ""09-12-1996"", ""Price"": 143725.0, ""Raw Price"": ""143.725""}]",Foreclosure,Tvangsauktion,30012006.0,3,25
lindevang-26-2660-broendby-strand-01530386__26_______,/adresse/lindevang-26-2660-broendby-strand-01530386__26_______,Lindevang 26,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lindevang 262660 Br\u00f8ndby Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 28092005.0, ""Raw Price"": ""28-09-2005""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""02-06-2002"", ""Raw Sale Date"": ""02-06-2002"", ""Price"": 1695000.0, ""Raw Price"": ""1.695.000""}]",Foreclosure,Tvangsauktion,28092005.0,2,25
skjoldagervej-80-2-tv-2820-gentofte-01570705__80__2__tv,/adresse/skjoldagervej-80-2-tv-2820-gentofte-01570705__80__2__tv,"Skjoldagervej 80, 2. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Skjoldagervej 80, 2. tv.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 23052005.0, ""Raw Price"": ""23-05-2005""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""18-04-1999"", ""Raw Sale Date"": ""18-04-1999"", ""Price"": 905000.0, ""Raw Price"": ""905.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""06-07-1992"", ""Raw Sale Date"": ""06-07-1992"", ""Price"": 510000.0, ""Raw Price"": ""510.000""}]",Foreclosure,Tvangsauktion,23052005.0,3,25
hoejdevej-20a-2830-virum-01730364_20a_______,/adresse/hoejdevej-20a-2830-virum-01730364_20a_______,Højdevej 20A,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""H\u00f8jdevej 20A2830 Virum"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 12042005.0, ""Raw Price"": ""12-04-2005""}]",Foreclosure,Tvangsauktion,12042005.0,1,25
roedager-alle-71-1-1-2610-roedovre-01750699__71__1___1,/adresse/roedager-alle-71-1-1-2610-roedovre-01750699__71__1___1,"Rødager Alle 71, 1. 1.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""R\u00f8dager Alle 71, 1. 1.2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10012005.0, ""Raw Price"": ""10-01-2005""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""14-01-2001"", ""Raw Sale Date"": ""14-01-2001"", ""Price"": 395000.0, ""Raw Price"": ""395.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""05-10-1996"", ""Raw Sale Date"": ""05-10-1996"", ""Price"": 202000.0, ""Raw Price"": ""202.000""}]",Foreclosure,Tvangsauktion,10012005.0,3,25
roedovre-parkvej-183-0-th-2610-roedovre-01750702_183_st__th,/adresse/roedovre-parkvej-183-0-th-2610-roedovre-01750702_183_st__th,"Rødovre Parkvej 183, st. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""R\u00f8dovre Parkvej 183, st. th.2610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 29122004.0, ""Raw Price"": ""29-12-2004""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""29-02-2000"", ""Raw Sale Date"": ""29-02-2000"", ""Price"": 815000.0, ""Raw Price"": ""815.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""06-04-1998"", ""Raw Sale Date"": ""06-04-1998"", ""Price"": 556962.0, ""Raw Price"": ""556.962""}]",Foreclosure,Tvangsauktion,29122004.0,3,25
brobyvej-38-2650-hvidovre-01671135__38_______,/adresse/brobyvej-38-2650-hvidovre-01671135__38_______,Brobyvej 38,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Brobyvej 382650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 22112004.0, ""Raw Price"": ""22-11-2004""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""11-02-2000"", ""Raw Sale Date"": ""11-02-2000"", ""Price"": 1624000.0, ""Raw Price"": ""1.624.000""}]",Foreclosure,Tvangsauktion,22112004.0,2,25
gladsaxevej-101-2860-soeborg-01590215_101_______,/adresse/gladsaxevej-101-2860-soeborg-01590215_101_______,Gladsaxevej 101,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Gladsaxevej 1012860 S\u00f8borg"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 21092004.0, ""Raw Price"": ""21-09-2004""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""02-08-2002"", ""Raw Sale Date"": ""02-08-2002"", ""Price"": 1624945.0, ""Raw Price"": ""1.624.945""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""01-06-1997"", ""Raw Sale Date"": ""01-06-1997"", ""Price"": 957000.0, ""Raw Price"": ""957.000""}]",Foreclosure,Tvangsauktion,21092004.0,3,25
lunagervej-12-2650-hvidovre-01675496__12_______,/adresse/lunagervej-12-2650-hvidovre-01675496__12_______,Lunagervej 12,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lunagervej 122650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 23012004.0, ""Raw Price"": ""23-01-2004""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""06-12-2001"", ""Raw Sale Date"": ""06-12-2001"", ""Price"": 1283164.0, ""Raw Price"": ""1.283.164""}]",Foreclosure,Tvangsauktion,23012004.0,2,25
broendbyvestervej-68b-0-3-2605-broendby-01530071_68b_st___3,/adresse/broendbyvestervej-68b-0-3-2605-broendby-01530071_68b_st___3,"Brøndbyvestervej 68B, st. 3.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Br\u00f8ndbyvestervej 68B, st. 3.2605 Br\u00f8ndby"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 14112003.0, ""Raw Price"": ""14-11-2003""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""15-03-2001"", ""Raw Sale Date"": ""15-03-2001"", ""Price"": 450000.0, ""Raw Price"": ""450.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""21-06-1995"", ""Raw Sale Date"": ""21-06-1995"", ""Price"": 259000.0, ""Raw Price"": ""259.000""}]",Foreclosure,Tvangsauktion,14112003.0,3,25
vejlegaardsparken-22-1-16-2665-vallensbaek-strand-01879267__22__1__16,/adresse/vejlegaardsparken-22-1-16-2665-vallensbaek-strand-01879267__22__1__16,"Vejlegårdsparken 22, 1. 16.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejleg\u00e5rdsparken 22, 1. 16.2665 Vallensb\u00e6k Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 25062003.0, ""Raw Price"": ""25-06-2003""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""02-11-2000"", ""Raw Sale Date"": ""02-11-2000"", ""Price"": 495686.0, ""Raw Price"": ""495.686""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""20-08-1999"", ""Raw Sale Date"": ""20-08-1999"", ""Price"": 363000.0, ""Raw Price"": ""363.000""}]",Foreclosure,Tvangsauktion,25062003.0,3,25
buddinge-hovedgade-134-2860-soeborg-01590086_134_______,/adresse/buddinge-hovedgade-134-2860-soeborg-01590086_134_______,Buddinge Hovedgade 134,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Buddinge Hovedgade 1342860 S\u00f8borg"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 4062002.0, ""Raw Price"": ""04-06-2002""}]",Foreclosure,Tvangsauktion,4062002.0,1,26
gartnersvinget-5-2800-kongens-lyngby-01730279___5_______,/adresse/gartnersvinget-5-2800-kongens-lyngby-01730279___5_______,Gartnersvinget 5,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Gartnersvinget 52800 Kongens Lyngby"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 15122001.0, ""Raw Price"": ""15-12-2001""}]",Foreclosure,Tvangsauktion,15122001.0,1,26
rebaek-soepark-3-9-922-2650-hvidovre-01676690___3__9_922,/adresse/rebaek-soepark-3-9-922-2650-hvidovre-01676690___3__9_922,"Rebæk Søpark 3, 9. 922.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Reb\u00e6k S\u00f8park 3, 9. 922.2650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 12112001.0, ""Raw Price"": ""12-11-2001""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""02-10-1999"", ""Raw Sale Date"": ""02-10-1999"", ""Price"": 486000.0, ""Raw Price"": ""486.000""}]",Foreclosure,Tvangsauktion,12112001.0,2,26
syvhoejvaenge-254-2625-vallensbaek-01877882_254_______,/adresse/syvhoejvaenge-254-2625-vallensbaek-01877882_254_______,Syvhøjvænge 254,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Syvh\u00f8jv\u00e6nge 2542625 Vallensb\u00e6k"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 17072001.0, ""Raw Price"": ""17-07-2001""}]",Foreclosure,Tvangsauktion,17072001.0,1,26
greve-alle-84-2650-hvidovre-01672957__84_______,/adresse/greve-alle-84-2650-hvidovre-01672957__84_______,Greve Alle 84,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Greve Alle 842650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 10102000.0, ""Raw Price"": ""10-10-2000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""27-11-1997"", ""Raw Sale Date"": ""27-11-1997"", ""Price"": 1117000.0, ""Raw Price"": ""1.117.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""27-11-1997"", ""Raw Sale Date"": ""27-11-1997"", ""Price"": 1117000.0, ""Raw Price"": ""1.117.000""}]",Foreclosure,Tvangsauktion,10102000.0,3,26
resenbrovej-10-2610-roedovre-01750678__10_______,/adresse/resenbrovej-10-2610-roedovre-01750678__10_______,Resenbrovej 10,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Resenbrovej 102610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 29071999.0, ""Raw Price"": ""29-07-1999""}]",Foreclosure,Tvangsauktion,29071999.0,1,26
taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,/adresse/taastrup-have-42-0-mf-2630-taastrup-01698960__42_st__mf,"Taastrup Have 42, st. mf.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Taastrup Have 42, st. mf.2630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 27041999.0, ""Raw Price"": ""27-04-1999""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""08-03-1999"", ""Raw Sale Date"": ""08-03-1999"", ""Price"": 335000.0, ""Raw Price"": ""335.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""14-02-1995"", ""Raw Sale Date"": ""14-02-1995"", ""Price"": 272000.0, ""Raw Price"": ""272.000""}]",Foreclosure,Tvangsauktion,27041999.0,3,26
lindevej-1a-2630-taastrup-01694547__1a_______,/adresse/lindevej-1a-2630-taastrup-01694547__1a_______,Lindevej 1A,Villalejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lindevej 1A2630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 24081998.0, ""Raw Price"": ""24-08-1998""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""11-12-1996"", ""Raw Sale Date"": ""11-12-1996"", ""Price"": 1225000.0, ""Raw Price"": ""1.225.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""25-04-1994"", ""Raw Sale Date"": ""25-04-1994"", ""Price"": 535000.0, ""Raw Price"": ""535.000""}]",Foreclosure,Tvangsauktion,24081998.0,3,26
lindevej-1b-2630-taastrup-01694547__1b_______,/adresse/lindevej-1b-2630-taastrup-01694547__1b_______,Lindevej 1B,Villalejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lindevej 1B2630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 24081998.0, ""Raw Price"": ""24-08-1998""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""11-12-1996"", ""Raw Sale Date"": ""11-12-1996"", ""Price"": 1225000.0, ""Raw Price"": ""1.225.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""25-04-1994"", ""Raw Sale Date"": ""25-04-1994"", ""Price"": 535000.0, ""Raw Price"": ""535.000""}]",Foreclosure,Tvangsauktion,24081998.0,3,26
ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,/adresse/ellegaardsvej-3-0-2820-gentofte-01570180___3_st____,"Ellegårdsvej 3, st.",Villalejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Elleg\u00e5rdsvej 3, st.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 24081998.0, ""Raw Price"": ""24-08-1998""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""24-08-1995"", ""Raw Sale Date"": ""24-08-1995"", ""Price"": 320000.0, ""Raw Price"": ""320.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""29-11-1994"", ""Raw Sale Date"": ""29-11-1994"", ""Price"": 320000.0, ""Raw Price"": ""320.000""}]",Foreclosure,Tvangsauktion,24081998.0,3,26
